grape_name,wine_name,wine_ratingAVG,wine_price,wine_ratingCOUNT
Chardonnay,Châteauneuf-du-Pape Chaupin,4.2,68.0,4483
Merlot,Châteauneuf-du-Pape Chaupin,4.2,68.0,4483
Pinot Noir,Châteauneuf-du-Pape Chaupin,4.2,68.0,4483
Chardonnay,Barrosu Cannonau di Sardegna Riserva Franzisca,4.4,105.9,794
Merlot,Barrosu Cannonau di Sardegna Riserva Franzisca,4.4,105.9,794
Sangiovese,Barrosu Cannonau di Sardegna Riserva Franzisca,4.4,105.9,794
Chardonnay,Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe,4.4,100.15,2077
Merlot,Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe,4.4,100.15,2077
Pinot Noir,Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe,4.4,100.15,2077
Chardonnay,Barolo Cascina Francia,4.5,470.0,6045
Merlot,Barolo Cascina Francia,4.5,470.0,6045
Sangiovese,Barolo Cascina Francia,4.5,470.0,6045
Chardonnay,Cerretta Barolo Riserva (Vigna Bricco),4.5,304.95,2065
Merlot,Cerretta Barolo Riserva (Vigna Bricco),4.5,304.95,2065
Sangiovese,Cerretta Barolo Riserva (Vigna Bricco),4.5,304.95,2065
Chardonnay,Arborina Barolo,4.4,130.35,2527
Merlot,Arborina Barolo,4.4,130.35,2527
Sangiovese,Arborina Barolo,4.4,130.35,2527
Chardonnay,Barolo Monvigliero,4.3,555.0,2758
Merlot,Barolo Monvigliero,4.3,555.0,2758
Sangiovese,Barolo Monvigliero,4.3,555.0,2758
Chardonnay,Lagrein Riserva Porphyr,4.4,155.0,5123
Merlot,Lagrein Riserva Porphyr,4.4,155.0,5123
Sangiovese,Lagrein Riserva Porphyr,4.4,155.0,5123
Chardonnay,Saint-Émilion Grand Cru,4.6,224.55,5390
Merlot,Saint-Émilion Grand Cru,4.6,224.55,5390
Pinot Noir,Saint-Émilion Grand Cru,4.6,224.55,5390
Shiraz/Syrah,Aphrodite,4.4,186.3,367
Cabernet Sauvignon,Aphrodite,4.4,186.3,367
Chardonnay,Aphrodite,4.4,186.3,367
Chardonnay,Musigny Grand Cru (Cuveé Vieilles Vignes),4.6,1537.5,3533
Merlot,Musigny Grand Cru (Cuveé Vieilles Vignes),4.6,1537.5,3533
Pinot Noir,Musigny Grand Cru (Cuveé Vieilles Vignes),4.6,1537.5,3533
Cabernet Sauvignon,Capellanía Reserva,4.1,64.9,7314
Tempranillo,Capellanía Reserva,4.1,64.9,7314
Garnacha,Capellanía Reserva,4.1,64.9,7314
Cabernet Sauvignon,Howell Mountain Cabernet Sauvignon,4.5,295.0,6466
Chardonnay,Howell Mountain Cabernet Sauvignon,4.5,295.0,6466
Pinot Noir,Howell Mountain Cabernet Sauvignon,4.5,295.0,6466
Chardonnay,Côte-Rôtie La Mouline,4.6,375.0,4380
Merlot,Côte-Rôtie La Mouline,4.6,375.0,4380
Pinot Noir,Côte-Rôtie La Mouline,4.6,375.0,4380
Chardonnay,Toscana I Sodi di San Niccolo,4.4,212.5,8853
Merlot,Toscana I Sodi di San Niccolo,4.4,212.5,8853
Sangiovese,Toscana I Sodi di San Niccolo,4.4,212.5,8853
Cabernet Sauvignon,Ice Wine de Purcari,4.5,33.17,722
Chardonnay,Ice Wine de Purcari,4.5,33.17,722
Merlot,Ice Wine de Purcari,4.5,33.17,722
Chardonnay,Barolo Sorì Ginestra,4.3,122.5,4827
Merlot,Barolo Sorì Ginestra,4.3,122.5,4827
Sangiovese,Barolo Sorì Ginestra,4.3,122.5,4827
Chardonnay,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,4.5,127.8,1640
Merlot,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,4.5,127.8,1640
Pinot Noir,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,4.5,127.8,1640
Chardonnay,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1110.0,622
Merlot,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1110.0,622
Sangiovese,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1110.0,622
Chardonnay,Percarlo,4.3,160.0,4808
Merlot,Percarlo,4.3,160.0,4808
Sangiovese,Percarlo,4.3,160.0,4808
